3,98,2,1
4,97,3,1
5,99,1,3
6,100,0,4
0,99,1,0
1,99,1,0
2,99,1,0
3,98,2,1
4,97,3,1
5,99,1,3
6,100,0,4
0,99,1,0
1,99,1,0
2,99,1,0
3,98,2,1
4,97,3,1
5,99,1,3
6,100,0,4
0,99,1,0
1,99,1,0
2,99,1,0
3,98,2,1
4,97,3,1
5,99,1,3
6,100,0,4
0,99,1,0
1,99,1,0
2,99,1,0
3,98,2,1
4,97,3,1
5,99,1,3
6,100,0,4
0,99,1,0
1,99,1,0
2,99,1,0
3,98,2,1
4,97,3,1
5,99,1,3
6,100,0,4
0,99,1,0
1,99,1,0
2,99,1,0
3,98,2,1
4,97,3,1
5,99,1,3
6,100,0,4
0,99,1,0
1,99,1,0
2,99,1,0
3,98,2,1
4,97,3,1
5,99,1,3
6,100,0,4
0,99,1,0
1,99,1,0
2,99,1,0
3,98,2,1
4,97,3,1
5,99,1,3
6,100,0,4
0,99,1,0
1,99,1,0
2,99,1,0
3,98,2,1
4,97,3,1
5,99,1,3
6,100,0,4
0,99,1,0
1,99,1,0
2,99,1,0
3,98,2,1
4,97,3,1
5,99,1,3
6,100,0,4
0,99,1,0
1,99,1,0
2,99,1,0
3,98,2,1
4,97,3,1
5,99,1,3
6,100,0,4
0,99,1,0
1,99,1,0
2,99,1,0
3,98,2,1
4,97,3,1
5,99,1,3
6,100,0,4
0,99,1,0
1,99,1,0
2,99,1,0
3,98,2,1
4,97,3,1
5,99,1,3
6,100,0,4
0,99,1,0
1,99,1,0
2,99,1,0
3,98,2,1
4,97,3,1
5,99,1,3
6,100,0,4
0,99,1,0
1,99,1,0
2,99,1,0
3,98,2,1
4,97,3,1
5,99,1,3
6,100,0,4
0,99,1,0
1,99,1,0
2,99,1,0
3,98,2,1
4,97,3,1
5,99,1,3
6,100,0,4
0,99,1,0
1,99,1,0
2,99,1,0
3,98,2,1
4,97,3,1
5,99,1,3
6,100,0,4
0,99,1,0
1,99,1,0
2,99,1,0
3,98,2,1
4,97,3,1
5,99,1,3
6,100,0,4
0,99,1,0
1,99,1,0
2,99,1,0
3,98,2,1
4,97,3,1
5,99,1,3
6,100,0,4
0,99,1,0
1,99,1,0
2,99,1,0
3,98,2,1
4,97,3,1
5,99,1,3
6,100,0,4
0,99,1,0
1,99,1,0
2,99,1,0
3,98,2,1
4,97,3,1
5,99,1,3
6,100,0,4
0,99,1,0
1,99,1,0
2,99,1,0
3,98,2,1
4,97,3,1
5,99,1,3
6,100,0,4
0,99,1,0
1,99,1,0
2,99,1,0
3,98,2,1
4,97,3,1
5,99,1,3
6,100,0,4
0,99,1,0
1,99,1,0
2,99,1,0
3,98,2,1
4,97,3,1
5,99,1,3
6,100,0,4
0,99,1,0
1,99,1,0
2,99,1,0
3,98,2,1
4,97,3,1
5,99,1,3
6,100,0,4
0,99,1,0
1,99,1,0
2,99,1,0
3,98,2,1
4,97,3,1
5,99,1,3
6,100,0,4
0,99,1,0
1,99,1,0
2,99,1,0
3,98,2,1
4,97,3,1
5,99,1,3
6,100,0,4
0,99,1,0
1,99,1,0
2,99,1,0
3,98,2,1
4,97,3,1
5,99,1,3
6,100,0,4
0,99,1,0
1,99,1,0
2,99,1,0
3,98,2,1
4,97,3,1
5,99,1,3
6,100,0,4
0,99,1,0
1,99,1,0
2,99,1,0
3,98,2,1
4,97,3,1
5,99,1,3
6,100,0,4
0,99,1,0
1,99,1,0
2,99,1,0
3,98,2,1
4,97,3,1
5,99,1,3
6,100,0,4
0,99,1,0
1,99,1,0
2,99,1,0
3,98,2,1
4,97,3,1
5,99,1,3
6,100,0,4
0,99,1,0
1,99,1,0
2,99,1,0
3,98,2,1
4,97,3,1
5,99,1,3
6,100,0,4
0,99,1,0
1,99,1,0
2,99,1,0
3,98,2,1
4,97,3,1
5,99,1,3
6,100,0,4
0,99,1,0
1,99,1,0
2,99,1,0
3,98,2,1
4,97,3,1
5,99,1,3
6,100,0,4
0,99,1,0
1,99,1,0
2,99,1,0
3,98,2,1
4,97,3,1
5,99,1,3
6,100,0,4
0,99,1,0
1,99,1,0
2,99,1,0
3,98,2,1
4,97,3,1
5,99,1,3
6,100,0,4
0,99,1,0
1,99,1,0
2,99,1,0
3,98,2,1
4,97,3,1
5,99,1,3
6,100,0,4
0,99,1,0
1,99,1,0
2,99,1,0
3,98,2,1
4,97,3,1
5,99,1,3
6,100,0,4
0,99,1,0
1,99,1,0
2,99,1,0
3,98,2,1
4,97,3,1
5,99,1,3
6,100,0,4
0,99,1,0
1,99,1,0
2,99,1,0
3,98,2,1
4,97,3,1
5,99,1,3
6,100,0,4
0,99,1,0
1,99,1,0
2,99,1,0
3,98,2,1
4,97,3,1
5,99,1,3
6,100,0,4
0,99,1,0
1,99,1,0
2,99,1,0
3,98,2,1
4,97,3,1
5,99,1,3
6,100,0,4
0,99,1,0
1,99,1,0
2,99,1,0
3,98,2,1
4,97,3,1
5,99,1,3
6,100,0,4
0,99,1,0
1,99,1,0
2,99,1,0
3,98,2,1
4,97,3,1
5,99,1,3
6,100,0,4
0,99,1,0
1,99,1,0
2,99,1,0
3,98,2,1
4,97,3,1
5,99,1,3
6,100,0,4
0,99,1,0
1,99,1,0
2,99,1,0
3,98,2,1
4,97,3,1
5,99,1,3
6,100,0,4
0,99,1,0
1,99,1,0
2,99,1,0
3,98,2,1
4,97,3,1
5,99,1,3
6,100,0,4
0,99,1,0
1,99,1,0
2,99,1,0
3,98,2,1
4,97,3,1
5,99,1,3
6,100,0,4
0,99,1,0
1,99,1,0
2,99,1,0
3,98,2,1
4,97,3,1
5,99,1,3
6,100,0,4
0,99,1,0
1,99,1,0
2,99,1,0
3,98,2,1
4,97,3,1
5,99,1,3
6,100,0,4
0,99,1,0
1,99,1,0
2,99,1,0
3,98,2,1
4,97,3,1
5,99,1,3
6,100,0,4
0,99,1,0
1,99,1,0
2,99,1,0
3,98,2,1
4,97,3,1
5,99,1,3
6,100,0,4
0,99,1,0
1,99,1,0
2,99,1,0
3,98,2,1
4,97,3,1
5,99,1,3
6,100,0,4
0,99,1,0
1,99,1,0
2,99,1,0
3,98,2,1
4,97,3,1
5,99,1,3
6,100,0,4
0,99,1,0
1,99,1,0
2,99,1,0
3,98,2,1
4,97,3,1
5,99,1,3
6,100,0,4
0,99,1,0
1,99,1,0
2,99,1,0
3,98,2,1
4,97,3,1
5,99,1,3
6,100,0,4
0,99,1,0
1,99,1,0
2,99,1,0
3,98,2,1
4,97,3,1
5,99,1,3
6,100,0,4
0,99,1,0
1,99,1,0
2,99,1,0
3,98,2,1
4,97,3,1
5,99,1,3
6,100,0,4
0,99,1,0
1,99,1,0
2,99,1,0
3,98,2,1
4,97,3,1
5,99,1,3
6,100,0,4
0,99,1,0
1,99,1,0
2,99,1,0
3,98,2,1
4,97,3,1
5,99,1,3
6,100,0,4
0,99,1,0
1,99,1,0
2,99,1,0
3,98,2,1
4,97,3,1
5,99,1,3
6,100,0,4
0,99,1,0
1,99,1,0
2,99,1,0
3,98,2,1
4,97,3,1
5,99,1,3
6,100,0,4
0,99,1,0
1,99,1,0
2,99,1,0
3,98,2,1
4,97,3,1
5,99,1,3
6,100,0,4
0,99,1,0
1,99,1,0
2,99,1,0
3,98,2,1
4,97,3,1
5,99,1,3
6,100,0,4
0,99,1,0
1,99,1,0
2,99,1,0
3,98,2,1
4,97,3,1
5,99,1,3
6,100,0,4
0,99,1,0
1,99,1,0
2,99,1,0
3,98,2,1
4,97,3,1
5,99,1,3
6,100,0,4
0,99,1,0
1,99,1,0
2,99,1,0
3,98,2,1
4,97,3,1
5,99,1,3
6,100,0,4
0,99,1,0
1,99,1,0
2,99,1,0
3,98,2,1
4,97,3,1
5,99,1,3
6,100,0,4
0,99,1,0
1,99,1,0
2,99,1,0
3,98,2,1
4,97,3,1
5,99,1,3
6,100,0,4
0,99,1,0
1,99,1,0
2,99,1,0
3,98,2,1
4,97,3,1
5,99,1,3
6,100,0,4
0,99,1,0
1,99,1,0
2,99,1,0
3,98,2,1
4,97,3,1
5,99,1,3
6,100,0,4
0,99,1,0
1,99,1,0
2,99,1,0
3,98,2,1
4,97,3,1
5,99,1,3
6,100,0,4
0,99,1,0
1,99,1,0
2,99,1,0
3,98,2,1
4,97,3,1
5,99,1,3
6,100,0,4
0,99,1,0
1,99,1,0
2,99,1,0
3,98,2,1
4,97,3,1
5,99,1,3
6,100,0,4
0,99,1,0
1,99,1,0
2,99,1,0
3,98,2,1
4,97,3,1
5,99,1,3
6,100,0,4
0,99,1,0
1,99,1,0
2,99,1,0
3,98,2,1
4,97,3,1
5,99,1,3
6,100,0,4
0,99,1,0
1,99,1,0
2,99,1,0
3,98,2,1
4,97,3,1
5,99,1,3
6,100,0,4
0,99,1,0
1,99,1,0
2,99,1,0
3,98,2,1
4,97,3,1
5,99,1,3
6,100,0,4
0,99,1,0
1,99,1,0
2,99,1,0
3,98,2,1
4,97,3,1
5,99,1,3
6,100,0,4
0,99,1,0
1,99,1,0
2,99,1,0
3,98,2,1
4,97,3,1
5,99,1,3
6,100,0,4
